"Date","TXANDE1LFN","TXANGE5LFN","TXARCH9LFN","TXATAS3LFN","TXBAIL7LFN","TXBAST1LFN","TXBEEC5LFN","TXBEXA9LFN","TXBORD3LFN","TXBOWI7LFN","TXBRAZ3LFN","TXBRIS5LFN","TXBROW9LFN","TXBURN3LFN","TXCALH7LFN","TXCAME2LFN","TXCARS5LFN","TXCAST9LFN","TXCHER3LFN","TXCLAY7LFN","TXCOKE1LFN","TXCOLL5LFN","TXCOLO9LFN","TXCOMA3LFN","TXCOOK7LFN","TXCOTT1LFN","TXCROC5LFN","TXCULB9LFN","TXDALL3LFN","TXDEAF7LFN","TXDENT2LFN","TXDICK5LFN","TXDONL9LFN","TXEAST3LFN","TXEDWA7LFN","TXELLI0LFN","TXFALL5LFN","TXFAYE9LFN","TXFLOY3LFN","TXFORT5LFN","TXFREE1LFN","TXGAIN5LFN","TXGARZ9LFN","TXGLAS3LFN","TXGONZ7LFN","TXGRAY0LFN","TXGRIM5LFN","TXHALE9LFN","TXHAMI3LFN","TXHARD7LFN","TXHARR1LFN","TXHART5LFN","TXHAYS9LFN","TXHEND3LFN","TXHILL7LFN","TXHOOD1LFN","TXHOUS5LFN","TXHUDS9LFN","TXHUTC3LFN","TXJACK7LFN","TXJASP1LFN","TXJEFF5LFN","TXJIMW9LFN","TXJONE3LFN","TXKAUF7LFN","TXKENE1LFN","TXKERR5LFN","TXKING9LFN","TXKLEB3LFN","TXLAMB9LFN","TXLASA3LFN","TXLAVA5LFN","TXLEON9LFN","TXLIME3LFN","TXLIVE7LFN","TXLOVI1LFN","TXLYNN5LFN","TXMARI5LFN","TXMASO9LFN","TXMAVE3LFN","TXMCLE9LFN","TXMEDI5LFN","TXMIDL9LFN","TXMILL3LFN","TXMONT7LFN","TXMOOR1LFN","TXMOTL5LFN","TXNAVA9LFN","TXNOLA3LFN","TXORAN5LFN","TXOCHI7LFN","TXPANO5LFN","TXPARM9LFN","TXPOLK3LFN","TXPRES7LFN","TXRAND1LFN","TXREAL5LFN","TXREEV9LFN","TXROBE3LFN","TXROCK7LFN","TXSANA5LFN","TXRUSK1LFN","TXSANP5LFN","TXSCHL3LFN","TXSHAC7LFN","TXSHER1LFN","TXSOME5LFN","TXSTEP9LFN","TXSTON3LFN","TXSWIS7LFN","TXTAYL1LFN","TXTERR5LFN","TXTITU9LFN","TXTRAV3LFN","TXTYLE7LFN","TXUPTO1LFN","TXVALV5LFN","TXVICT0LFN","TXWALL3LFN","TXWASH7LFN","TXWHAR1LFN","TXWICH5LFN","TXWILL9LFN","TXWILS3LFN","TXWISE7LFN","TXYOAK1LFN","TXZAPA5LFN","TXANDE1URN","TXANGE5URN","TXARCH9URN","TXATAS3URN","TXBAIL7URN","TXBAST1URN","TXBEEC5URN","TXBEXA9URN","TXBORD3URN","TXBOWI7URN","TXBRAZ3URN","TXCALH7URN","TXBRIS5URN","TXBROW9URN","TXBURN3URN","TXCAME2URN","TXCARS5URN","TXCAST9URN","TXCHER3URN","TXCLAY7URN","TXCOKE1URN","TXCOLL5URN","TXCOLO9URN","TXCOMA3URN","TXCOOK7URN","TXCOTT1URN","TXCROC5URN","TXCULB9URN","TXDALL3URN","TXDEAF7URN","TXDENT2URN","TXDICK5URN","TXDONL9URN","TXEAST3URN","TXEDWA7URN","TXELLI0URN","TXFALL5URN","TXFAYE9URN","TXFLOY3URN","TXFORT5URN","TXFREE1URN","TXGARZ9URN","TXGAIN5URN","TXGLAS3URN","TXGONZ7URN","TXGRAY0URN","TXGRIM5URN","TXHALE9URN","TXHAMI3URN","TXHARD7URN","TXHARR1URN","TXHART5URN","TXHAYS9URN","TXHEND3URN","TXHILL7URN","TXHOOD1URN","TXHOUS5URN","TXHUDS9URN","TXHUTC3URN","TXJACK7URN","TXJASP1URN","TXJEFF5URN","TXJIMW9URN","TXJONE3URN","TXKAUF7URN","TXKENE1URN","TXKERR5URN","TXKING9URN","TXKLEB3URN","TXLASA3URN","TXLAMB9URN","TXLAVA5URN","TXLEON9URN","TXLIME3URN","TXLIVE7URN","TXLOVI1URN","TXLYNN5URN","TXMARI5URN","TXMASO9URN","TXMAVE3URN","TXMCLE9URN","TXMEDI5URN","TXMIDL9URN","TXMILL3URN","TXMONT7URN","TXMOOR1URN","TXMOTL5URN","TXNAVA9URN","TXNOLA3URN","TXOCHI7URN","TXORAN5URN","TXPANO5URN","TXPARM9URN","TXPOLK3URN","TXPRES7URN","TXRAND1URN","TXREAL5URN","TXREEV9URN","TXROBE3URN","TXROCK7URN","TXRUSK1URN","TXSANA5URN","TXSANP5URN","TXSCHL3URN","TXSHAC7URN","TXSHER1URN","TXSOME5URN","TXSTEP9URN","TXSTON3URN","TXSWIS7URN","TXTAYL1URN","TXTERR5URN","TXTITU9URN","TXTRAV3URN","TXTYLE7URN","TXUPTO1URN","TXVALV5URN","TXWALL3URN","TXVICT0URN","TXWASH7URN","TXWHAR1URN","TXWICH5URN","TXWILL9URN","TXWILS3URN","TXWISE7URN","TXYOAK1URN","TXZAPA5URN"
2010-07-01,21937,38381,4663,19793,3403,35403,10538,816016,361,42118,98618,754,16585,20659,10176,163737,3386,4250,22057,5602,1581,428278,9868,6170,19644,699,1773,1057,1201843,9691,371573,875,1796,8043,1054,76194,7397,12221,3475,300073,8287,8181,2164,733,9482,60120,11410,16379,4018,2008,2076804,2778,80555,35102,16108,23397,10752,1431,9750,3636,14944,113838,18405,6225,51239,243,22491,296,14888,6956,2797,9848,7335,10159,4672,70,3132,4520,2018,22832,114802,20180,72057,2225,9453,11665,652,22748,7375,38753,5027,11638,5542,17623,3853,66283,1224,5831,491,39635,3280,24072,30564,1661,1988,1589,4066,4323,789,3240,64375,5857,14065,576189,8050,1621,20503,43402,20196,15684,21634,59661,7814,21410,27866,3719,5681,8.3,8.6,7.1,8.5,8,8.5,9.4,7.6,6.4,8.8,6.9,9.1,6,8.5,7,11.4,5.6,5.5,9,7.6,6.6,7.5,8.3,7.8,7.5,7.7,8.1,7.3,8.8,6,7.3,10.1,7.5,9.1,7.7,8.2,8.6,6.2,8,7.9,8.4,6,6,4.6,7,8.3,8.9,8.2,7,8.6,8.6,4.2,7.3,9,8.7,8.5,7.6,8.3,8.3,8.1,12.3,11.5,10.4,9.3,8.9,6.2,6.7,4.4,8.8,9.3,7.8,7.5,8.9,8.1,7.7,5.7,7,11.9,6.3,14.7,7.7,7.8,6,6.4,8.1,5.5,6.1,8.7,7.8,5.9,12,9.3,4.5,9.7,18.6,5.4,9.1,9.1,5.5,7.5,8,13.3,10.8,7.6,5.5,4.8,8.4,7.3,5.8,6.6,7.2,7.8,8.8,7,12.2,5.8,9.2,9.1,7.9,7.6,9.1,8.1,15.1,7.4,9,7.3,10.7
2010-08-01,21894,38332,4639,19716,3343,35377,10463,815784,360,42049,97412,738,16455,20636,10181,162513,3352,4159,21943,5569,1571,428267,9765,6044,19602,680,1733,1052,1202074,9535,371856,906,1780,8146,1044,76287,7340,12094,3411,299792,8192,8085,2149,711,9322,59868,11326,16332,3961,1948,2074128,2721,80725,34851,16018,23334,10856,1420,9746,3634,14886,113233,18402,6161,51245,237,22118,280,14799,6819,2767,9811,7311,9964,4688,67,3086,4532,1994,22744,114471,20096,72179,2193,9438,11663,639,22723,7291,38510,4984,11621,5452,17476,3806,66155,1200,5780,478,39672,3219,24092,30284,1637,1910,1532,4064,4263,781,3215,64145,5779,13997,577253,7902,1617,20431,43344,20157,15621,21418,59673,7680,21355,27780,3690,5691,8.3,8.5,6.7,8.3,8.1,8.2,9.2,7.4,6.4,8.6,6.9,9,5.8,8.3,6.8,11.4,5.4,5.4,8.7,7.3,6.4,7.3,7.8,7.6,7.2,7.4,7.6,7.1,8.6,5.9,7.1,13.4,7.4,8.6,6.7,8.2,8.6,6,8,7.7,8.1,5.8,5.9,5.2,6.7,8.3,9,7.8,6.7,8.8,8.4,4.1,7.2,8.8,8.3,8.2,7.3,8.4,8.4,7.6,12.1,11.4,10.1,9,8.6,5.9,6.7,4.6,8.6,8.9,7.6,7.3,9,8.2,7.1,6,6.7,11.6,5.9,14.3,7.6,7.6,5.8,6.6,7.9,5.3,5.8,8.4,7.4,5.8,11.8,8.7,4.3,9.6,18.8,5.2,8.7,8.6,4.8,7.4,7.8,12.7,10.4,7.5,5.9,4.8,8.2,7.3,5.8,6.3,7,7.4,8.9,6.8,11.8,5.4,9.2,9.1,7.6,7.3,8.9,7.8,14.6,7.1,8.8,7,10.4
2010-09-01,21907,38385,4636,19701,3299,35470,10633,815922,353,42437,101716,723,16496,20433,10254,162207,3374,4214,22024,5575,1552,428350,9659,6050,19806,674,1713,1050,1202894,9625,371865,899,1792,8179,1026,76299,7319,12058,3392,300257,8192,8115,2143,709,9340,59720,11423,16453,3940,1937,2078899,2752,80796,34898,16049,23466,10701,1438,9714,3674,14850,113364,18585,6175,51131,237,21892,288,15064,6855,2792,9794,7329,9953,4745,67,3100,4522,1986,23112,113700,20139,72494,2203,9513,11788,629,22934,7306,38549,4940,11711,5506,17544,3796,66666,1133,5837,480,39717,3210,24231,30328,1675,1901,1569,4059,4290,768,3198,64462,5782,14046,578599,7877,1604,20667,43110,20106,15745,21457,59622,7629,21311,27751,3781,5784,7.9,8.2,6.3,8,7.2,8,8.8,7.3,6.5,8.2,6.1,8.7,5.7,8,6.6,11.1,5,5.2,8.4,7,6.3,7,7.7,7.4,6.9,7.1,7.8,6.7,8.4,5.5,6.9,13.3,6.9,8.2,7,7.9,8.5,5.9,7.7,7.4,8.2,5.9,5.5,4.9,6.6,8,8.6,7.2,6.5,8.4,8.1,3.9,6.9,8.5,8.2,8.3,7.3,8.2,8.7,7.3,12.2,11.2,9.4,8.5,8.2,5.5,6.7,4.2,8.3,8.5,7,7,8.3,8,6.6,6,6.3,11,6.4,13.2,7.2,7.6,5.5,6.2,7.6,5.1,5.9,8,7.1,5.5,11.6,8.3,4,9.7,19,5.1,8.9,8.2,4.6,7.2,7.5,12.6,10.2,7.3,5.8,4.6,7.7,7.1,5.9,6.1,6.8,6.8,8.6,6.6,11.4,5.4,8.9,8.4,7.4,6.8,8.4,7.4,14.2,6.7,8.3,6.5,9.7
2010-10-01,21931,37962,4610,19691,3242,35659,10561,816779,354,42399,101724,723,16266,20294,10413,162934,3374,4208,22173,5533,1560,428587,9639,5968,19745,668,1714,1025,1203254,9611,372212,895,1850,8285,991,76373,7244,12029,3382,299774,8071,8048,2128,725,9333,59519,11547,16307,3890,1967,2074538,2796,81316,34657,15929,23451,10573,1422,9657,3657,14798,113868,18565,6162,51195,219,21888,279,15080,6803,2807,9807,7303,9866,4717,65,3100,4553,1995,23290,112614,20141,72676,2197,9386,11721,604,23158,7327,38606,4961,11390,5362,17535,3685,66758,1099,5758,485,39756,3179,24354,30212,1679,1936,1573,4062,4241,752,3185,64602,5844,13854,581791,7847,1595,20546,42577,20068,15643,21404,59170,7660,21321,27731,3724,5886,7.7,7.9,6.4,7.8,6.9,7.9,8.6,7.2,6.8,8,6,8.3,5.7,7.9,6.5,10.9,4.9,5,8.4,6.8,5.8,6.9,7.9,7.1,6.7,6.9,7.4,6.9,8.3,5.4,6.8,12.3,6.5,7.9,6.5,7.8,8.3,5.9,6.7,7.3,7.9,5.3,5.3,4.7,6.5,7.9,8.3,7,6.3,8.3,8,3.9,6.8,8.4,8,8.1,7.4,7.5,8.4,7.4,11.8,10.9,8.8,8,8.1,5.9,6.5,3.9,8.1,7.9,6.7,6.6,8.3,7.6,6.6,6.2,5.8,10.4,6.2,13.4,7.2,7.4,5.3,6.2,7.3,4.9,6.1,7.8,6.8,5.1,11,8.3,4,9.5,16.6,5,9.3,8.2,4.7,7.1,7.3,12.1,10.1,7.1,5.8,4.3,7.6,6.8,5.3,6,6.7,6.4,8.2,6.5,11.3,5.5,8.9,8.3,7.3,6.7,8.4,7.3,13.9,6.6,8,6.1,9.3
2010-11-01,21929,38150,4622,19741,3216,35900,10545,818861,375,42600,102276,738,16251,20323,10483,164991,3375,4121,22251,5546,1562,429577,9712,5934,19724,658,1710,1021,1207738,9571,373271,902,1821,8341,1009,76596,7225,12065,3340,300945,8063,8068,2151,722,9333,59960,11521,16262,3911,1949,2084309,2764,81790,34660,15986,23527,10774,1422,9680,3682,14832,114184,18609,6160,51343,223,21945,281,15106,6742,2834,9777,7215,9862,4771,65,3087,4444,1988,23844,112870,20161,72986,2209,9462,11652,602,23530,7328,38720,4958,11357,5318,17588,3698,67051,1096,5659,484,39919,3208,24307,30458,1676,1940,1554,4077,4234,739,3173,64623,5812,13948,585144,7920,1601,20633,42868,20130,15629,21388,59597,7724,21363,27772,3737,5983,7.8,8.2,6.3,8.1,7.3,8.2,9.2,7.4,6.7,8.2,6.4,8.4,5.7,8.1,6.8,11.5,5.1,5.4,8.7,6.8,5.8,7,8.2,7.4,6.9,6.8,7.5,7.6,8.5,5.6,7,13.6,6.6,8.2,7,8,8.5,6.2,7,7.6,8.3,5.5,5.5,4.6,6.8,8.1,8.6,7.3,6.7,8.1,8.3,4.1,7,8.8,8.2,8.4,7.5,7.9,9,7.8,12.3,11.6,9,8.3,8.3,6.7,6.6,4.3,8.5,8.1,7,6.8,8.9,7.9,6.8,6.2,5.9,11,6.4,14.3,7.5,7.6,5.5,6.5,7.3,5.3,6.3,8,6.9,5.2,11.7,8.5,4.3,9.8,17.5,5.1,9.5,8.4,5.4,7.4,7.6,12.3,10.9,7,5.7,4.7,7.9,7,5.5,6.3,6.8,6.7,8.6,6.6,12.1,5.7,9.4,8.5,7.4,7,8.6,7.4,14.9,6.8,8.2,6,9.7
2010-12-01,21882,38089,4604,19723,3201,35768,10510,817116,386,42472,101524,719,16265,20244,10460,164986,3373,4111,22259,5545,1530,429105,9776,5891,19760,655,1716,1025,1206255,9506,372699,909,1835,8379,1003,76603,7211,12104,3319,300531,8059,8025,2225,725,9338,59719,11344,16161,3927,1931,2083232,2755,81321,34585,15874,23577,10770,1416,9727,3650,14928,114289,18669,6132,51272,221,21801,274,15048,6776,2864,9762,7223,9793,4828,62,3081,4455,1994,23925,112693,20123,73054,2201,9533,11587,598,23314,7363,38764,4956,11377,5310,17648,3754,66941,1081,5653,498,39867,3192,24019,30377,1678,1948,1555,4099,4372,729,3186,64350,5821,13807,582185,7882,1580,20570,42866,20090,15616,21412,59487,7706,21322,27746,3764,6036,7.5,7.9,5.8,7.8,6.9,8,8.8,7.1,6,7.9,5.9,8.3,5.8,7.8,6.5,11.4,4.7,5,8.3,6.6,5.4,6.7,7.9,7.1,6.4,5.5,6.6,7.1,8.2,5.4,6.6,14.1,6.4,7.9,6,7.8,8.1,5.9,7.2,7.2,7.9,5.4,5,4.4,6.6,7.7,8.2,7.1,6.5,7.4,8,3.7,6.6,8.4,8,8.2,7.4,7.2,8.9,7.3,12.5,11.6,8.5,7.9,8,5.9,6.3,4.4,8.2,8,6.7,6.3,8.6,7.6,6.1,6.5,5.5,10.6,6.2,14.5,7.1,7.3,5,6.2,6.9,5,6,7.6,6.6,4.8,11.8,8.5,4,9.5,18,4.8,9.2,8.2,5,7,7.2,12.8,10.8,6.4,5.3,4.3,8,8.3,5.3,6,6.4,6.9,8.3,6.3,11.9,5.2,9.1,8.1,7,6.5,8.2,7.1,14.8,6.4,7.7,5.6,9.3
2011-01-01,22005,38040,4452,19621,3152,35144,10505,818322,362,42304,98648,696,16286,20369,10693,165819,3355,4006,21732,5498,1482,433291,9780,5797,19481,638,1675,1009,1199758,9467,374940,899,1802,8278,989,75953,7084,12379,3316,304072,8072,8163,2201,699,9294,59328,11256,16043,3905,1899,2084610,2723,81892,34899,15611,23312,10637,1357,9757,3651,14743,114234,18953,6072,50922,229,21648,246,15064,6694,2885,9531,7134,9605,5007,60,2997,4464,1969,24602,112631,19946,74135,2172,9462,11642,580,22851,7447,38830,4915,11482,5212,17984,3798,67271,1077,5500,464,40195,3183,23991,29950,1616,1906,1521,4031,4410,710,3120,64601,5757,13851,584276,7774,1522,20448,43105,20020,15431,21117,59307,7785,21230,27701,3844,6248,8,8.3,6.1,8.5,8.1,8.5,9.2,7.5,6.4,8.6,6.3,8.7,6.5,8.5,7.1,12.1,5.2,5.6,8.9,7.1,6.3,7.1,8.3,7.7,6.8,6.4,7.1,7.4,8.6,5.9,7,16.9,7.1,8.3,6.6,8.1,8.5,6.3,9.4,7.6,8.3,6,5.5,4.7,7,8.3,8.6,7.9,6.9,8,8.4,4.2,7.1,8.8,8.7,8.7,7.8,8.1,9.1,7.6,13.5,12.2,8.7,8.4,8.6,6.6,7,4.9,8.7,8.2,7.9,6.7,9,8.5,6.4,6.7,6.1,10.9,6.4,17,7.5,8,5.3,6.8,7.4,5.1,7.1,8.4,7.3,5.2,12.4,8.8,4.5,9.9,17.9,5.2,10.2,8.2,5.4,7.6,7.6,14.4,11.2,6.8,5.8,4.8,8.6,8.7,6.2,7,6.9,7.3,8.8,6.7,12.4,5.7,9.8,8.7,7.3,7.1,8.7,7.4,15.7,6.9,8.3,6.1,9.1
2011-02-01,22046,38053,4420,19643,3143,35261,10590,821933,358,42198,100611,682,16317,20387,10693,165487,3338,3928,21592,5456,1490,433792,9700,5751,19634,639,1641,1005,1200548,9405,375160,894,1788,8309,981,76028,7068,12312,3282,305047,8025,8249,2199,694,9218,59342,11270,15985,3853,1870,2088483,2695,82325,34849,15661,23328,10532,1348,9935,3671,14712,114386,18976,6023,50989,220,21543,256,15227,6626,2896,9448,7073,9578,4931,64,2980,4463,1943,24578,112695,19964,74407,2123,9465,11437,577,22660,7336,38880,4880,11462,5197,17681,3729,67116,1064,5504,459,40245,3163,23966,29962,1608,1872,1500,4039,4364,710,3100,64303,5692,13838,587153,7727,1516,20462,43133,20022,15552,21126,58983,7802,21312,27724,3897,6298,7.8,8,5.7,8.1,8.3,8.1,8.8,7.2,7,8.4,6,8.4,5.9,7.9,6.7,11.8,5.2,5.5,8.3,6.8,6.3,6.9,7.8,7.7,6.6,7,6.8,8.4,8.4,5.8,6.7,18,6.3,7.9,6.9,7.9,8.3,5.9,9.2,7.3,8.1,5.9,5.2,4.6,6.7,8,8.1,7.8,6.5,7.4,8.1,4.3,6.8,8.6,8.5,8.5,7.5,8.1,8.6,7.4,13,11.7,8.5,8.2,8.3,5.9,6.7,4.7,8.3,7.7,8,6.2,8.8,8.3,6,6.3,6.4,10.4,6.3,16.6,7.4,7.6,5,6.4,6.9,5,7.5,8.9,7.3,5.2,11.8,8.3,4.4,9.8,16.8,5,10.2,8,5,7.4,7.2,14.1,10.6,6.8,5.4,4.4,8.4,8.7,5.8,6.9,6.7,7.2,8.3,6.4,11.8,5.4,9.5,8.4,7.2,6.6,8.3,7,15.7,6.6,8,5.8,9
2011-03-01,21910,38156,4465,19765,3228,35445,10649,825346,376,42483,100646,709,16614,20535,10774,165929,3384,4026,21666,5508,1510,435643,9840,5904,19940,662,1678,1016,1204010,9604,376809,896,1796,8427,996,76228,7141,12457,3307,306067,8037,8436,2219,718,9368,60079,11388,15992,3878,1904,2094938,2770,82557,35039,15770,23431,10640,1363,9939,3707,14925,115044,19085,6130,51190,231,21564,273,15232,6704,3049,9605,7178,9601,4968,64,3051,4483,1961,24408,113066,20102,74781,2168,9624,11638,585,22902,7391,38998,4946,11590,5302,17725,3742,67608,1099,5611,484,40384,3192,24033,30086,1640,1908,1539,4047,4399,714,3125,64771,5836,13891,589138,7870,1522,20485,43195,20085,15710,21390,59225,7923,21418,27903,3976,6270,7.5,7.8,5.6,7.9,7.6,8,8.5,7,5.9,8.1,5.7,8.2,6.1,9.6,6.4,11.3,4.9,5,7.9,6.4,5.8,6.8,7.6,8,6.4,7.4,7.3,7.7,8.2,5.2,6.6,16.7,6.1,7.6,6.8,7.7,8.2,5.7,7.9,7.1,7.9,5.9,5,4,6.3,7.8,7.9,7,6.3,7.2,7.9,4.1,6.5,8.4,8.3,8.2,7.2,7.3,8,7,12.8,11.5,8.2,8.3,8.1,5.6,6.6,3.7,7.8,7.1,7.6,6.1,8.7,8.3,6,6.3,6.3,10,5.9,15.7,7.3,7.4,4.8,6.6,6.5,4.8,6.5,8.3,7.1,5,11.4,8.1,4.1,9.7,15.6,4.8,9.6,7.8,5.2,7.2,6.9,14.2,10,6.6,5.2,4.1,7.9,8.3,5.2,6.6,6.5,7.1,8,6.2,11.6,5.3,9.1,7.9,7,6.2,8,6.8,15.1,6.4,7.8,5.7,8.6
2011-04-01,22005,38052,4475,19798,3273,35554,10564,826429,392,42349,101112,714,16478,20686,10841,165592,3412,4082,22045,5500,1527,436335,9847,5929,20039,664,1714,995,1205029,9562,377420,913,1831,8385,998,76352,7151,12371,3325,306551,8033,8513,2188,725,9410,60136,11471,16034,3884,1888,2098025,2779,82977,34955,15766,23444,10674,1375,9837,3729,14870,114572,19272,6122,51223,223,21774,289,15361,6671,3018,9564,7103,9633,4982,66,3054,4388,1950,24304,113203,20117,75536,2153,9487,11663,596,22761,7410,38849,5033,11629,5308,17627,3710,68063,1142,5622,475,40393,3170,24209,30277,1690,1915,1554,4056,4383,711,3147,64790,5817,13765,592036,7892,1534,20467,43274,20150,15734,21327,58907,7942,21423,27974,4038,6310,7.1,7.6,6,7.7,7.1,7.5,8.2,6.8,4.8,7.9,5.6,7.9,5.6,7.1,6.4,11.1,4.8,4.7,7.5,6.4,6.2,6.5,7.3,7.1,5.9,6.9,6.3,6.9,7.8,5.1,6.3,15.6,6.2,7.2,6.2,7.4,7.8,5.5,7.4,6.8,7.2,5.8,4.9,4.3,6,7.5,7.5,6.8,6,6.8,7.6,3.9,6.3,8,7.9,7.7,6.8,7.6,7.5,6.7,12.1,11.2,7.8,7.8,7.7,5.4,6.3,3.8,7.4,7.3,7.3,5.9,8.4,8,6,6.1,6.2,9.9,5.7,14.6,7,7.1,4.6,6,6.2,4.7,6,7.8,6.6,4.8,11.2,8.1,4.2,9.1,14.6,4.7,9,7.6,4.4,6.8,6.7,13.7,9.4,6.2,4.4,4.3,7.5,7.8,5.1,6.3,6.2,6.7,7.9,6,11.5,5.1,8.5,7.7,6.6,6,7.6,6.6,14.6,6.1,7.4,5.2,7.9
2011-05-01,22086,37936,4489,19820,3256,35510,10522,829635,388,42406,100550,737,16444,20708,10721,164967,3414,4046,22095,5514,1521,437380,9876,5966,20108,659,1732,994,1207859,9599,378368,904,1856,8430,1007,76502,7167,12375,3313,307103,8015,8433,2188,723,9391,60480,11525,16121,3904,1901,2101075,2782,82996,34985,15860,23492,10701,1376,9893,3740,15019,115161,19517,6120,51361,225,21642,293,15489,6647,3086,9564,7231,9650,5077,59,3056,4439,1939,23965,113507,20162,76017,2138,9578,11673,588,22867,7432,39116,5041,11649,5265,17582,3772,68367,1132,5526,474,40450,3153,24102,30355,1682,1940,1568,4070,4411,724,3135,64751,5782,13791,591916,7871,1520,20581,43533,20173,15698,21412,59214,7853,21481,28057,4080,6320,7.2,7.7,6,7.8,7.5,7.6,8.6,7,4.6,8.1,5.8,8.2,6,7.5,6.5,11.3,4.9,5,7.8,6.3,5.9,6.7,7.3,7.1,5.9,7,6.5,7,8,5.4,6.4,15.5,6.4,7.4,6.5,7.6,7.9,5.7,7.5,7,7.5,6,5,4.3,6.1,7.8,7.6,7.1,6,6.9,7.8,4,6.4,8.2,8.1,7.8,7,7.9,7.6,6.8,12.5,11.4,7.9,8.1,7.9,5.8,6.6,3.8,7.9,7.1,7.3,6,8.3,8.2,6.3,6.8,6.6,10.4,5.9,13.7,7.1,7.2,4.7,6,6.3,4.8,6.6,8,6.8,4.9,11.6,8.3,4.3,9.2,15.3,4.8,9.3,7.6,4.6,7,6.9,14.3,9.7,5.6,4.7,4.5,7.6,7.6,5.4,6.4,6.4,6.8,8,6.2,11.9,5.5,8.5,7.8,6.7,6.2,7.9,6.7,14.9,6.3,7.5,5.2,7.8
2011-06-01,22300,38331,4539,20043,3420,35841,10645,833375,398,42605,98089,743,16511,21054,10704,167037,3461,4184,22409,5589,1574,439474,10336,6111,20397,686,1755,1021,1213695,9866,380411,929,1866,8591,1047,77257,7283,12586,3383,308820,8189,8601,2219,781,9667,60462,11673,16385,3933,1946,2114151,2887,83442,35397,15969,23769,10951,1412,9982,3752,15151,116169,19789,6182,51726,238,22364,321,15494,6887,3126,9761,7391,9771,5343,61,3137,4443,2012,24025,114368,20370,76530,2190,9822,11964,625,22745,7523,39405,5235,11781,5405,17779,3846,68401,1254,5732,492,40668,3164,24191,30540,1722,2028,1627,4095,4505,768,3234,64797,5981,13815,593724,7977,1581,20740,43803,20525,15893,21687,59631,7911,21695,28378,4216,6492,8,8.7,6.6,8.8,8.1,8.7,9.5,7.8,5.5,8.8,7.1,9.1,6.6,8.3,7.4,12.1,5.6,5.4,8.6,6.9,6.2,7.4,7.9,8.3,6.7,7.1,7.1,7.2,8.7,6,7.2,15.4,7.5,8.7,7.3,8.6,8.9,6.5,8,7.7,8.7,6.8,5.7,4.6,6.8,8.5,8.6,8.5,6.9,7.4,8.5,4.6,7.3,9.2,9.1,8.7,8,8.9,8.5,7.5,13.1,12.1,8.8,8.9,8.8,6.3,7.3,3.7,9,7.5,8,6.6,9.1,8.9,6.7,6.6,7.5,11.2,6.6,14.2,8.2,8,5.3,6.7,6.9,5.4,6.6,9.1,7.5,5.4,12.2,8.9,5.1,9.9,16,5.6,10,9.3,5.3,7.7,7.9,14.6,10.4,6,5.4,5,8.2,8.4,5.7,7.5,7.3,7.6,9,6.9,12.9,5.8,9.1,9.2,7.4,7.5,8.7,7.6,16.1,7.3,8.3,5.7,9.2
2011-07-01,22228,38074,4519,20068,3411,35819,10544,834536,387,42028,97932,742,16418,21047,10481,166708,3463,4126,22329,5555,1564,440210,10410,6060,20616,685,1745,1039,1215822,9780,381051,924,1792,8504,1001,77333,7255,12713,3372,309403,8221,8593,2272,773,9626,60615,11719,16352,3819,1861,2116971,2848,83350,35243,15946,23775,10935,1406,9896,3704,15141,116206,19871,6163,51794,245,22284,305,15267,6781,3199,9734,7366,9598,5320,72,3136,4397,1980,23415,114048,20399,77994,2189,9546,11996,613,22980,7344,39457,5260,11958,5364,17631,3897,68416,1255,5673,487,40749,3179,24349,30317,1705,2036,1646,4104,4502,766,3185,64623,5999,13848,593264,7880,1617,20925,43856,20570,15711,21783,59195,7824,21713,28385,4164,6545,7.9,8.5,6.7,8.7,8,8.7,9.1,7.8,5.2,8.8,6.8,9.4,7,8.4,7.5,12,5.5,5.5,8.6,6.9,5.9,7.2,8.5,8,6.4,7.6,7.1,6.9,8.6,5.8,7.1,15,7.3,8.4,7.5,8.4,8.7,6.2,7.7,7.6,8.4,6.8,5.7,4.4,6.6,8.3,8.2,8.3,7,7.6,8.4,4.4,7.3,9,8.9,8.4,7.7,8.6,8.4,7.3,12.8,11.8,8.5,8.7,8.6,7.8,7.2,3.9,8.9,6.9,8.2,6.4,9.3,9.1,6.6,5.6,7.6,11.3,6.4,13.8,8.1,8,5.1,6.7,7,5.2,6.7,8.8,7.4,5.1,12,8.7,5.1,9.7,16.8,5.4,10.2,8,4.9,7.6,7.6,14.1,10.1,5.8,5,4.9,8.2,8.2,5.6,7.6,7.1,7.6,8.9,6.9,13.1,5.8,11.7,9.2,7.2,7.5,9.1,7.5,17.9,7.2,8.2,5.7,9
